2,1,1.048192771
6,1,1.048192771
7,1,0.180722892
1,2,1.048192771
3,2,1.048192771
2,3,1.048192771
4,3,1.771084337
3,4,1.771084337
5,4,1.771084337
6,4,0.180722892
4,5,1.771084337
7,5,0.180722892
1,6,1.048192771
4,6,0.180722892
7,6,1.771084337
1,7,0.180722892
5,7,0.180722892
6,7,1.771084337
