2,1,0.114649682
3,1,1.261146497
4,1,0.802547771
6,1,0.573248408
7,1,0.114649682
8,1,0.343949045
1,2,0.114649682
3,2,0.229299363
6,2,0.458598726
7,2,0.343949045
1,3,1.261146497
2,3,0.229299363
4,3,4.47133758
5,3,0.458598726
6,3,1.719745223
1,4,0.802547771
3,4,4.47133758
5,4,0.458598726
6,4,1.605095541
8,4,0.229299363
3,5,0.458598726
4,5,0.458598726
6,5,0.458598726
7,5,1.49044586
1,6,0.573248408
2,6,0.458598726
3,6,1.719745223
4,6,1.605095541
5,6,0.458598726
1,7,0.114649682
2,7,0.343949045
5,7,1.49044586
8,7,2.866242038
1,8,0.343949045
4,8,0.229299363
7,8,2.866242038
