3,1,0.545454545
6,1,0.545454545
8,1,1.757575758
4,2,0.545454545
1,3,0.545454545
2,4,0.545454545
8,4,0.545454545
7,5,1.757575758
1,6,0.545454545
7,6,1.757575758
8,6,0.545454545
5,7,1.757575758
6,7,1.757575758
1,8,1.757575758
4,8,0.545454545
6,8,0.545454545
