4,1,0.340425532
6,1,0.340425532
7,1,0.85106383
8,1,2.723404255
3,2,0.340425532
4,2,0.340425532
2,3,0.340425532
4,3,2.212765957
1,4,0.340425532
2,4,0.340425532
3,4,2.212765957
5,4,1.191489362
6,4,0.340425532
8,4,0.340425532
4,5,1.191489362
6,5,1.70212766
7,5,1.191489362
8,5,0.340425532
1,6,0.340425532
4,6,0.340425532
5,6,1.70212766
7,6,2.212765957
8,6,0.340425532
1,7,0.85106383
5,7,1.191489362
6,7,2.212765957
8,7,1.191489362
1,8,2.723404255
4,8,0.340425532
5,8,0.340425532
6,8,0.340425532
7,8,1.191489362
