2,1,2.461441214
3,1,1.790139064
4,1,0.745891277
6,1,0.372945638
1,2,2.461441214
3,2,9.547408344
4,2,0.298356511
5,2,0.149178255
6,2,2.90897598
7,2,0.671302149
9,2,1.268015171
10,2,0.96965866
11,2,0.149178255
13,2,0.074589128
14,2,2.610619469
15,2,0.149178255
1,3,1.790139064
2,3,9.547408344
4,3,0.895069532
5,3,0.149178255
6,3,4.326169406
7,3,3.580278129
8,3,0.074589128
9,3,2.013906448
10,3,2.013906448
12,3,0.149178255
13,3,0.298356511
15,3,0.223767383
1,4,0.745891277
2,4,0.298356511
3,4,0.895069532
5,4,1.93931732
6,4,0.298356511
8,4,2.983565107
10,4,0.149178255
11,4,0.298356511
13,4,1.342604298
2,5,0.149178255
3,5,0.149178255
4,5,1.93931732
6,5,0.372945638
8,5,1.640960809
10,5,0.149178255
13,5,1.640960809
15,5,0.074589128
1,6,0.372945638
2,6,2.90897598
3,6,4.326169406
4,6,0.298356511
5,6,0.372945638
7,6,1.566371681
8,6,0.149178255
9,6,1.193426043
10,6,0.820480405
13,6,0.074589128
14,6,0.820480405
2,7,0.671302149
3,7,3.580278129
6,7,1.566371681
8,7,0.372945638
9,7,0.522123894
10,7,0.522123894
14,7,0.223767383
15,7,0.074589128
3,8,0.074589128
4,8,2.983565107
5,8,1.640960809
6,8,0.149178255
7,8,0.372945638
9,8,0.372945638
10,8,0.372945638
13,8,0.223767383
14,8,0.149178255
15,8,0.074589128
2,9,1.268015171
3,9,2.013906448
6,9,1.193426043
7,9,0.522123894
8,9,0.372945638
10,9,0.149178255
13,9,0.596713021
15,9,0.223767383
2,10,0.96965866
3,10,2.013906448
4,10,0.149178255
5,10,0.149178255
6,10,0.820480405
7,10,0.522123894
8,10,0.372945638
9,10,0.149178255
2,11,0.149178255
4,11,0.298356511
12,11,0.298356511
3,12,0.149178255
11,12,0.298356511
13,12,0.149178255
2,13,0.074589128
3,13,0.298356511
4,13,1.342604298
5,13,1.640960809
6,13,0.074589128
8,13,0.223767383
9,13,0.596713021
12,13,0.149178255
14,13,0.074589128
2,14,2.610619469
6,14,0.820480405
7,14,0.223767383
8,14,0.149178255
13,14,0.074589128
15,14,1.193426043
2,15,0.149178255
3,15,0.223767383
5,15,0.074589128
7,15,0.074589128
8,15,0.074589128
9,15,0.223767383
14,15,1.193426043
