2,1,5.513028387
3,1,3.920763605
4,1,0.275294409
5,1,3.215470435
6,1,0.23324656
7,1,0.303855213
8,1,0.228486426
9,1,2.268203793
10,1,0.228486426
11,1,0.265774142
1,2,5.513028387
3,2,3.439196727
4,2,0.25149374
5,2,5.138564522
7,2,0.280054543
8,2,0.204685757
9,2,4.257939755
10,2,0.204685757
11,2,0.241973472
1,3,3.920763605
2,3,3.439196727
5,3,3.030618569
6,3,2.710102888
8,3,3.052832528
9,3,1.413759762
10,3,2.238056279
1,4,0.275294409
2,4,0.25149374
6,4,0.2879881
7,4,8.606322053
8,4,0.848097186
9,4,0.843337052
10,4,1.130531796
11,4,5.128250899
1,5,3.215470435
2,5,5.138564522
3,5,3.030618569
6,5,0.45379943
7,5,0.297508367
8,5,0.222139581
9,5,4.184951035
10,5,0.222139581
11,5,0.519647948
1,6,0.23324656
3,6,2.710102888
4,6,0.2879881
5,6,0.45379943
8,6,6.020776001
10,6,6.743522995
11,6,0.278467832
1,7,0.303855213
2,7,0.280054543
4,7,8.606322053
5,7,0.297508367
8,7,0.311788769
9,7,0.310202058
10,7,0.311788769
11,7,5.24646089
1,8,0.228486426
2,8,0.204685757
3,8,3.052832528
4,8,0.848097186
5,8,0.222139581
6,8,6.020776001
7,8,0.311788769
9,8,0.234833271
10,8,5.188545928
11,8,1.095624148
1,9,2.268203793
2,9,4.257939755
3,9,1.413759762
4,9,0.843337052
5,9,4.184951035
7,9,0.310202058
8,9,0.234833271
10,9,0.234833271
11,9,3.266245196
1,10,0.228486426
2,10,0.204685757
3,10,2.238056279
4,10,1.130531796
5,10,0.222139581
6,10,6.743522995
7,10,0.311788769
8,10,5.188545928
9,10,0.234833271
11,10,1.095624148
1,11,0.265774142
2,11,0.241973472
4,11,5.128250899
5,11,0.519647948
6,11,0.278467832
7,11,5.24646089
8,11,1.095624148
9,11,3.266245196
10,11,1.095624148
